非洲	Africa
分類:1846年出世	Categoria:Nati nel 1846
分類:1847年出世	Categoria:Nati nel 1847
分類:1848年出世	Categoria:Nati nel 1848
分類:1849年出世	Categoria:Nati nel 1849
分類:1850年出世	Categoria:Nati nel 1850
分類:1851年出世	Categoria:Nati nel 1851
分類:1852年出世	Categoria:Nati nel 1852
分類:1853年出世	Categoria:Nati nel 1853
分類:1854年出世	Categoria:Nati nel 1854
分類:638年過世	Categoria:Morti nel 638
分類:1855年出世	Categoria:Nati nel 1855
分類:1857年出世	Categoria:Nati nel 1857
分類:1858年出世	Categoria:Nati nel 1858
分類:1859年出世	Categoria:Nati nel 1859
分類:1860年出世	Categoria:Nati nel 1860
分類:1861年出世	Categoria:Nati nel 1861
分類:1864年出世	Categoria:Nati nel 1864
分類:1865年出世	Categoria:Nati nel 1865
分類:1866年出世	Categoria:Nati nel 1866
分類:1869年出世	Categoria:Nati nel 1869
分類:1870年出世	Categoria:Nati nel 1870
分類:1872年出世	Categoria:Nati nel 1872
分類:1873年出世	Categoria:Nati nel 1873
分類:1874年出世	Categoria:Nati nel 1874
分類:1876年出世	Categoria:Nati nel 1876
分類:1877年出世	Categoria:Nati nel 1877
分類:1878年出世	Categoria:Nati nel 1878
分類:1880年出世	Categoria:Nati nel 1880
分類:1882年出世	Categoria:Nati nel 1882
分類:1883年出世	Categoria:Nati nel 1883
分類:1884年出世	Categoria:Nati nel 1884
分類:1885年出世	Categoria:Nati nel 1885
分類:1886年出世	Categoria:Nati nel 1886
分類:1887年出世	Categoria:Nati nel 1887
分類:1889年出世	Categoria:Nati nel 1889
分類:1890年出世	Categoria:Nati nel 1890
分類:1891年出世	Categoria:Nati nel 1891
分類:1892年出世	Categoria:Nati nel 1892
分類:1893年出世	Categoria:Nati nel 1893
分類:1894年出世	Categoria:Nati nel 1894
分類:1895年出世	Categoria:Nati nel 1895
分類:1896年出世	Categoria:Nati nel 1896
分類:646年過世	Categoria:Morti nel 646
分類:1897年出世	Categoria:Nati nel 1897
分類:1900年出世	Categoria:Nati nel 1900
分類:1901年出世	Categoria:Nati nel 1901
分類:1902年出世	Categoria:Nati nel 1902
分類:1904年出世	Categoria:Nati nel 1904
分類:1905年出世	Categoria:Nati nel 1905
分類:1907年出世	Categoria:Nati nel 1907
分類:1908年出世	Categoria:Nati nel 1908
分類:1909年出世	Categoria:Nati nel 1909
分類:648年過世	Categoria:Morti nel 648
分類:1912年出世	Categoria:Nati nel 1912
分類:1913年出世	Categoria:Nati nel 1913
分類:1914年出世	Categoria:Nati nel 1914
分類:1917年出世	Categoria:Nati nel 1917
分類:1918年出世	Categoria:Nati nel 1918
分類:1919年出世	Categoria:Nati nel 1919
分類:1922年出世	Categoria:Nati nel 1922
分類:1923年出世	Categoria:Nati nel 1923
分類:650年過世	Categoria:Morti nel 650
分類:1927年出世	Categoria:Nati nel 1927
分類:1928年出世	Categoria:Nati nel 1928
分類:1942年出世	Categoria:Nati nel 1942
分類:1943年出世	Categoria:Nati nel 1943
分類:652年過世	Categoria:Morti nel 652
分類:1945年出世	Categoria:Nati nel 1945
分類:1947年出世	Categoria:Nati nel 1947
分類:1949年出世	Categoria:Nati nel 1949
分類:1952年出世	Categoria:Nati nel 1952
分類:1953年出世	Categoria:Nati nel 1953
分類:1957年出世	Categoria:Nati nel 1957
分類:1958年出世	Categoria:Nati nel 1958
分類:1959年出世	Categoria:Nati nel 1959
分類:654年過世	Categoria:Morti nel 654
分類:1961年出世	Categoria:Nati nel 1961
分類:1962年出世	Categoria:Nati nel 1962
分類:1966年出世	Categoria:Nati nel 1966
分類:1967年出世	Categoria:Nati nel 1967
分類:1968年出世	Categoria:Nati nel 1968
分類:1969年出世	Categoria:Nati nel 1969
分類:1971年出世	Categoria:Nati nel 1971
分類:1972年出世	Categoria:Nati nel 1972
分類:1973年出世	Categoria:Nati nel 1973
分類:1975年出世	Categoria:Nati nel 1975
分類:1976年出世	Categoria:Nati nel 1976
分類:1978年出世	Categoria:Nati nel 1978
分類:1979年出世	Categoria:Nati nel 1979
分類:1980年出世	Categoria:Nati nel 1980
分類:1981年出世	Categoria:Nati nel 1981
分類:1982年出世	Categoria:Nati nel 1982
分類:658年過世	Categoria:Morti nel 658
分類:1985年出世	Categoria:Nati nel 1985
分類:1986年出世	Categoria:Nati nel 1986
分類:1987年出世	Categoria:Nati nel 1987
分類:1988年出世	Categoria:Nati nel 1988
分類:1989年出世	Categoria:Nati nel 1989
分類:1991年出世	Categoria:Nati nel 1991
分類:1993年出世	Categoria:Nati nel 1993
分類:1994年出世	Categoria:Nati nel 1994
分類:1995年出世	Categoria:Nati nel 1995
分類:660年過世	Categoria:Morti nel 660
分類:1996年出世	Categoria:Nati nel 1996
分類:1997年出世	Categoria:Nati nel 1997
分類:1999年出世	Categoria:Nati nel 1999
分類:2000年出世	Categoria:Nati nel 2000
分類:2001年出世	Categoria:Nati nel 2001
分類:2002年出世	Categoria:Nati nel 2002
分類:2004年出世	Categoria:Nati nel 2004
分類:661年過世	Categoria:Morti nel 661
分類:2005年出世	Categoria:Nati nel 2005
分類:2006年出世	Categoria:Nati nel 2006
分類:2008年出世	Categoria:Nati nel 2008
分類:2009年出世	Categoria:Nati nel 2009
分類:2011年出世	Categoria:Nati nel 2011
分類:2012年出世	Categoria:Nati nel 2012
分類:663年過世	Categoria:Morti nel 663
分類:665年過世	Categoria:Morti nel 665
分類:667年過世	Categoria:Morti nel 667
分類:671年過世	Categoria:Morti nel 671
分類:675年過世	Categoria:Morti nel 675
分類:677年過世	Categoria:Morti nel 677
分類:681年過世	Categoria:Morti nel 681
分類:683年過世	Categoria:Morti nel 683
分類:685年過世	Categoria:Morti nel 685
分類:687年過世	Categoria:Morti nel 687
分類:689年過世	Categoria:Morti nel 689
分類:691年過世	Categoria:Morti nel 691
分類:1729年	Categoria:Eventi del 1729
分類:696年過世	Categoria:Morti nel 696
分類:1689年	Categoria:Eventi del 1689
分類:1715年	Categoria:Eventi del 1715
分類:1797年	Categoria:Eventi del 1797
分類:700年過世	Categoria:Morti nel 700
分類:1787年	Categoria:Eventi del 1787
分類:1780年	Categoria:Eventi del 1780
分類:1539年	Categoria:Eventi del 1539
分類:1415年	Categoria:Eventi del 1415
分類:1647年	Categoria:Eventi del 1647
分類:1584年	Categoria:Eventi del 1584
分類:707年過世	Categoria:Morti nel 707
分類:710年過世	Categoria:Morti nel 710
分類:1590年	Categoria:Eventi del 1590
分類:1671年	Categoria:Eventi del 1671
分類:1644年	Categoria:Eventi del 1644
分類:712年過世	Categoria:Morti nel 712
分類:1432年	Categoria:Eventi del 1432
分類:1676年	Categoria:Eventi del 1676
分類:714年過世	Categoria:Morti nel 714
分類:716年過世	Categoria:Morti nel 716
分類:718年過世	Categoria:Morti nel 718
分類:722年過世	Categoria:Morti nel 722
分類:725年過世	Categoria:Morti nel 725
分類:729年過世	Categoria:Morti nel 729
分類:734年過世	Categoria:Morti nel 734
分類:737年過世	Categoria:Morti nel 737
分類:740年過世	Categoria:Morti nel 740
分類:742年過世	Categoria:Morti nel 742
分類:743年過世	Categoria:Morti nel 743
分類:745年過世	Categoria:Morti nel 745
分類:747年過世	Categoria:Morti nel 747
分類:748年過世	Categoria:Morti nel 748
分類:751年過世	Categoria:Morti nel 751
分類:753年過世	Categoria:Morti nel 753
分類:755年過世	Categoria:Morti nel 755
分類:757年過世	Categoria:Morti nel 757
分類:759年過世	Categoria:Morti nel 759
分類:762年過世	Categoria:Morti nel 762
分類:766年過世	Categoria:Morti nel 766
分類:768年過世	Categoria:Morti nel 768
分類:771年過世	Categoria:Morti nel 771
分類:775年過世	Categoria:Morti nel 775
分類:778年過世	Categoria:Morti nel 778
分類:780年過世	Categoria:Morti nel 780
分類:782年過世	Categoria:Morti nel 782
分類:786年過世	Categoria:Morti nel 786
分類:789年過世	Categoria:Morti nel 789
分類:792年過世	Categoria:Morti nel 792
分類:793年過世	Categoria:Morti nel 793
分類:795年過世	Categoria:Morti nel 795
分類:797年過世	Categoria:Morti nel 797
分類:798年過世	Categoria:Morti nel 798
分類:800年過世	Categoria:Morti nell'800
分類:801年過世	Categoria:Morti nell'801
分類:802年過世	Categoria:Morti nell'802
分類:804年過世	Categoria:Morti nell'804
分類:805年過世	Categoria:Morti nell'805
分類:806年過世	Categoria:Morti nell'806
分類:810年過世	Categoria:Morti nell'810
分類:812年過世	Categoria:Morti nell'812
分類:814年過世	Categoria:Morti nell'814
分類:818年過世	Categoria:Morti nell'818
分類:819年過世	Categoria:Morti nell'819
分類:820年過世	Categoria:Morti nell'820
分類:822年過世	Categoria:Morti nell'822
分類:824年過世	Categoria:Morti nell'824
分類:825年過世	Categoria:Morti nell'825
分類:827年過世	Categoria:Morti nell'827
分類:829年過世	Categoria:Morti nell'829
分類:830年過世	Categoria:Morti nell'830
分類:832年過世	Categoria:Morti nell'832
分類:833年過世	Categoria:Morti nell'833
分類:835年過世	Categoria:Morti nell'835
分類:837年過世	Categoria:Morti nell'837
分類:841年過世	Categoria:Morti nell'841
分類:843年過世	Categoria:Morti nell'843
分類:845年過世	Categoria:Morti nell'845
分類:847年過世	Categoria:Morti nell'847
分類:849年過世	Categoria:Morti nell'849
分類:850年過世	Categoria:Morti nell'850
分類:852年過世	Categoria:Morti nell'852
分類:853年過世	Categoria:Morti nell'853
分類:855年過世	Categoria:Morti nell'855
分類:858年過世	Categoria:Morti nell'858
分類:860年過世	Categoria:Morti nell'860
分類:862年過世	Categoria:Morti nell'862
分類:864年過世	Categoria:Morti nell'864
分類:866年過世	Categoria:Morti nell'866
分類:867年過世	Categoria:Morti nell'867
分類:868年過世	Categoria:Morti nell'868
分類:869年過世	Categoria:Morti nell'869
分類:873年過世	Categoria:Morti nell'873
分類:875年過世	Categoria:Morti nell'875
分類:877年過世	Categoria:Morti nell'877
分類:878年過世	Categoria:Morti nell'878
分類:879年過世	Categoria:Morti nell'879
分類:882年過世	Categoria:Morti nell'882
分類:1310年代	Categoria:Eventi degli anni 1310
分類:884年過世	Categoria:Morti nell'884
分類:886年過世	Categoria:Morti nell'886
分類:888年過世	Categoria:Morti nell'888
分類:1290年代	Categoria:Eventi degli anni 1290
分類:1020年代	Categoria:Eventi degli anni 1020
分類:1070年代	Categoria:Eventi degli anni 1070
分類:1520年代	Categoria:Eventi degli anni 1520
分類:1540年代	Categoria:Eventi degli anni 1540
分類:894年過世	Categoria:Morti nell'894
分類:1090年代	Categoria:Eventi degli anni 1090
分類:1560年代	Categoria:Eventi degli anni 1560
分類:896年過世	Categoria:Morti nell'896
分類:1820年代	Categoria:Eventi degli anni 1820
分類:1670年代	Categoria:Eventi degli anni 1670
分類:1770年代	Categoria:Eventi degli anni 1770
分類:1760年代	Categoria:Eventi degli anni 1760
分類:904年過世	Categoria:Morti nel 904
分類:1710年代	Categoria:Eventi degli anni 1710
分類:1650年代	Categoria:Eventi degli anni 1650
分類:1610年代	Categoria:Eventi degli anni 1610
分類:1630年代	Categoria:Eventi degli anni 1630
分類:1810年代	Categoria:Eventi degli anni 1810
分類:1530年代	Categoria:Eventi degli anni 1530
分類:1410年代	Categoria:Eventi degli anni 1410
分類:1340年代	Categoria:Eventi degli anni 1340
分類:1490年代	Categoria:Eventi degli anni 1490
分類:1150年代	Categoria:Eventi degli anni 1150
分類:1480年代	Categoria:Eventi degli anni 1480
分類:915年過世	Categoria:Morti nel 915
分類:1190年代	Categoria:Eventi degli anni 1190
分類:1640年代	Categoria:Eventi degli anni 1640
分類:917年過世	Categoria:Morti nel 917
分類:3世紀	Categoria:III secolo
分類:1850年代	Categoria:Eventi degli anni 1850
分類:922年過世	Categoria:Morti nel 922
分類:923年過世	Categoria:Morti nel 923
分類:11世紀	Categoria:XI secolo
分類:1200年代	Categoria:Eventi degli anni 1200
分類:17世紀	Categoria:XVII secolo
分類:1880年代	Categoria:Eventi degli anni 1880
分類:1720年代	Categoria:Eventi degli anni 1720
分類:1750年代	Categoria:Eventi degli anni 1750
分類:1870年代	Categoria:Eventi degli anni 1870
分類:1780年代	Categoria:Eventi degli anni 1780
分類:931年過世	Categoria:Morti nel 931
分類:1860年代	Categoria:Eventi degli anni 1860
分類:1790年代	Categoria:Eventi degli anni 1790
分類:1730年代	Categoria:Eventi degli anni 1730
分類:936年過世	Categoria:Morti nel 936
分類:939年過世	Categoria:Morti nel 939
分類:943年過世	Categoria:Morti nel 943
分類:945年過世	Categoria:Morti nel 945
分類:951年過世	Categoria:Morti nel 951
分類:952年過世	Categoria:Morti nel 952
分類:953年過世	Categoria:Morti nel 953
分類:1050年代	Categoria:Eventi degli anni 1050
分類:954年過世	Categoria:Morti nel 954
分類:1210年代	Categoria:Eventi degli anni 1210
分類:955年過世	Categoria:Morti nel 955
分類:1010年代	Categoria:Eventi degli anni 1010
分類:1170年代	Categoria:Eventi degli anni 1170
分類:1270年代	Categoria:Eventi degli anni 1270
分類:961年過世	Categoria:Morti nel 961
分類:962年過世	Categoria:Morti nel 962
分類:1160年代	Categoria:Eventi degli anni 1160
分類:1280年代	Categoria:Eventi degli anni 1280
分類:1240年代	Categoria:Eventi degli anni 1240
分類:964年過世	Categoria:Morti nel 964
分類:1350年代	Categoria:Eventi degli anni 1350
分類:965年過世	Categoria:Morti nel 965
分類:1440年代	Categoria:Eventi degli anni 1440
分類:1110年代	Categoria:Eventi degli anni 1110
分類:970年過世	Categoria:Morti nel 970
分類:971年過世	Categoria:Morti nel 971
分類:975年過世	Categoria:Morti nel 975
分類:981年過世	Categoria:Morti nel 981
分類:1080年代	Categoria:Eventi degli anni 1080
分類:982年過世	Categoria:Morti nel 982
分類:1130年代	Categoria:Eventi degli anni 1130
分類:983年過世	Categoria:Morti nel 983
分類:1250年代	Categoria:Eventi degli anni 1250
分類:1800年代	Categoria:Eventi degli anni 1800
分類:984年過世	Categoria:Morti nel 984
分類:985年過世	Categoria:Morti nel 985
分類:986年過世	Categoria:Morti nel 986
分類:996年過世	Categoria:Morti nel 996
分類:1450年代	Categoria:Eventi degli anni 1450
分類:1570年代	Categoria:Eventi degli anni 1570
分類:1460年代	Categoria:Eventi degli anni 1460
分類:1470年代	Categoria:Eventi degli anni 1470
分類:1580年代	Categoria:Eventi degli anni 1580
分類:1180年代	Categoria:Eventi degli anni 1180
分類:1330年代	Categoria:Eventi degli anni 1330
分類:1040年代	Categoria:Eventi degli anni 1040
分類:1420年代	Categoria:Eventi degli anni 1420
分類:1002年過世	Categoria:Morti nel 1002
分類:1700年代	Categoria:Eventi degli anni 1700
分類:1003年過世	Categoria:Morti nel 1003
分類:1500年代	Categoria:Eventi degli anni 1500
分類:10世紀	Categoria:X secolo
分類:1400年代	Categoria:Eventi degli anni 1400
分類:1004年過世	Categoria:Morti nel 1004
分類:1220年代	Categoria:Eventi degli anni 1220
分類:1230年代	Categoria:Eventi degli anni 1230
分類:7世紀	Categoria:VII secolo
分類:1120年代	Categoria:Eventi degli anni 1120
分類:1005年過世	Categoria:Morti nel 1005
分類:1006年過世	Categoria:Morti nel 1006
分類:1007年過世	Categoria:Morti nel 1007
分類:1008年過世	Categoria:Morti nel 1008
分類:1009年過世	Categoria:Morti nel 1009
分類:1010年過世	Categoria:Morti nel 1010
分類:1011年過世	Categoria:Morti nel 1011
分類:1013年過世	Categoria:Morti nel 1013
分類:1019年過世	Categoria:Morti nel 1019
分類:1020年過世	Categoria:Morti nel 1020
分類:1022年過世	Categoria:Morti nel 1022
分類:1360年代	Categoria:Eventi degli anni 1360
分類:1023年過世	Categoria:Morti nel 1023
分類:1260年代	Categoria:Eventi degli anni 1260
分類:1028年過世	Categoria:Morti nel 1028
分類:1029年過世	Categoria:Morti nel 1029
分類:1030年過世	Categoria:Morti nel 1030
分類:1035年過世	Categoria:Morti nel 1035
分類:1039年過世	Categoria:Morti nel 1039
分類:1100年代	Categoria:Eventi degli anni 1100
分類:1300年代	Categoria:Eventi degli anni 1300
分類:1043年過世	Categoria:Morti nel 1043
分類:1044年過世	Categoria:Morti nel 1044
分類:1046年過世	Categoria:Morti nel 1046
分類:1049年過世	Categoria:Morti nel 1049
分類:1052年過世	Categoria:Morti nel 1052
分類:1056年過世	Categoria:Morti nel 1056
分類:1069年過世	Categoria:Morti nel 1069
分類:1070年過世	Categoria:Morti nel 1070
分類:1077年過世	Categoria:Morti nel 1077
分類:1083年過世	Categoria:Morti nel 1083
分類:1086年	Categoria:Eventi del 1086
分類:1093年過世	Categoria:Morti nel 1093
分類:1094年過世	Categoria:Morti nel 1094
分類:1098年	Categoria:Eventi del 1098
分類:1099年過世	Categoria:Morti nel 1099
分類:1108年	Categoria:Eventi del 1108
分類:1113年	Categoria:Eventi del 1113
分類:1118年過世	Categoria:Morti nel 1118
分類:1121年	Categoria:Eventi del 1121
分類:1122年	Categoria:Eventi del 1122
分類:1123年	Categoria:Eventi del 1123
分類:1123年過世	Categoria:Morti nel 1123
分類:1131年過世	Categoria:Morti nel 1131
分類:1137年	Categoria:Eventi del 1137
分類:1143年過世	Categoria:Morti nel 1143
分類:1149年	Categoria:Eventi del 1149
分類:1150年過世	Categoria:Morti nel 1150
分類:1158年過世	Categoria:Morti nel 1158
分類:1164年過世	Categoria:Morti nel 1164
分類:1167年	Categoria:Eventi del 1167
分類:1168年過世	Categoria:Morti nel 1168
分類:1169年過世	Categoria:Morti nel 1169
分類:1171年過世	Categoria:Morti nel 1171
分類:1174年過世	Categoria:Morti nel 1174
分類:1175年過世	Categoria:Morti nel 1175
分類:1179年過世	Categoria:Morti nel 1179
分類:1180年過世	Categoria:Morti nel 1180
分類:1182年過世	Categoria:Morti nel 1182
分類:1183年過世	Categoria:Morti nel 1183
分類:1185年	Categoria:Eventi del 1185
分類:1187年	Categoria:Eventi del 1187
分類:1187年過世	Categoria:Morti nel 1187
分類:1190年過世	Categoria:Morti nel 1190
分類:1191年過世	Categoria:Morti nel 1191
分類:1194年過世	Categoria:Morti nel 1194
分類:1196年過世	Categoria:Morti nel 1196
分類:1199年過世	Categoria:Morti nel 1199
分類:1202年	Categoria:Eventi del 1202
分類:1202年過世	Categoria:Morti nel 1202
分類:1204年	Categoria:Eventi del 1204
分類:1207年過世	Categoria:Morti nel 1207
分類:1211年過世	Categoria:Morti nel 1211
分類:1214年	Categoria:Eventi del 1214
分類:1217年過世	Categoria:Morti nel 1217
分類:1219年過世	Categoria:Morti nel 1219
分類:1223年	Categoria:Eventi del 1223
分類:1223年過世	Categoria:Morti nel 1223
分類:1224年過世	Categoria:Morti nel 1224
分類:1225年過世	Categoria:Morti nel 1225
分類:1228年過世	Categoria:Morti nel 1228
分類:1230年	Categoria:Eventi del 1230
分類:1232年過世	Categoria:Morti nel 1232
分類:1239年過世	Categoria:Morti nel 1239
分類:1240年過世	Categoria:Morti nel 1240
分類:1243年	Categoria:Eventi del 1243
分類:1247年過世	Categoria:Morti nel 1247
分類:1249年過世	Categoria:Morti nel 1249
分類:1252年過世	Categoria:Morti nel 1252
分類:1256年出世	Categoria:Nati nel 1256
分類:1259年	Categoria:Eventi del 1259
分類:1261年	Categoria:Eventi del 1261
分類:1264年	Categoria:Eventi del 1264
分類:1264年過世	Categoria:Morti nel 1264
分類:1275年過世	Categoria:Morti nel 1275
分類:1278年	Categoria:Eventi del 1278
分類:1279年過世	Categoria:Morti nel 1279
分類:1281年過世	Categoria:Morti nel 1281
分類:1282年過世	Categoria:Morti nel 1282
分類:1284年	Categoria:Eventi del 1284
分類:1288年過世	Categoria:Morti nel 1288
分類:1289年過世	Categoria:Morti nel 1289
分類:1291年	Categoria:Eventi del 1291
分類:1293年過世	Categoria:Morti nel 1293
分類:1295年過世	Categoria:Morti nel 1295
分類:1297年過世	Categoria:Morti nel 1297
分類:1299年	Categoria:Eventi del 1299
分類:1300年過世	Categoria:Morti nel 1300
分類:1302年	Categoria:Eventi del 1302
分類:1302年過世	Categoria:Morti nel 1302
分類:1304年	Categoria:Eventi del 1304
分類:1304年過世	Categoria:Morti nel 1304
分類:1306年過世	Categoria:Morti nel 1306
分類:1307年過世	Categoria:Morti nel 1307
分類:1308年過世	Categoria:Morti nel 1308
分類:1312年過世	Categoria:Morti nel 1312
分類:1323年	Categoria:Eventi del 1323
分類:1324年	Categoria:Eventi del 1324
分類:1324年過世	Categoria:Morti nel 1324
分類:1326年	Categoria:Eventi del 1326
分類:1326年過世	Categoria:Morti nel 1326
分類:1327年過世	Categoria:Morti nel 1327
分類:1339年	Categoria:Eventi del 1339
分類:1340年	Categoria:Eventi del 1340
分類:1345年	Categoria:Eventi del 1345
分類:1347年	Categoria:Eventi del 1347
分類:1353年過世	Categoria:Morti nel 1353
分類:1355年過世	Categoria:Morti nel 1355
分類:1357年過世	Categoria:Morti nel 1357
分類:1360年過世	Categoria:Morti nel 1360
分類:1376年過世	Categoria:Morti nel 1376
分類:1380年	Categoria:Eventi del 1380
分類:1382年過世	Categoria:Morti nel 1382
分類:1384年過世	Categoria:Morti nel 1384
分類:2014年	Categoria:Eventi del 2014
分類:2015年	Categoria:Eventi del 2015
分類:2029年	Categoria:Eventi del 2029
分類:1390年過世	Categoria:Morti nel 1390
分類:1393年過世	Categoria:Morti nel 1393
分類:1395年過世	Categoria:Morti nel 1395
分類:1396年過世	Categoria:Morti nel 1396
分類:1400年	Categoria:Eventi del 1400
分類:1402年	Categoria:Eventi del 1402
分類:1403年	Categoria:Eventi del 1403
分類:1404年過世	Categoria:Morti nel 1404
分類:1405年過世	Categoria:Morti nel 1405
分類:1407年	Categoria:Eventi del 1407
分類:1409年	Categoria:Eventi del 1409
分類:1410年	Categoria:Eventi del 1410
分類:1411年	Categoria:Eventi del 1411
分類:1412年	Categoria:Eventi del 1412
分類:1412年過世	Categoria:Morti nel 1412
分類:1413年過世	Categoria:Morti nel 1413
分類:1416年	Categoria:Eventi del 1416
分類:1416年過世	Categoria:Morti nel 1416
分類:1418年過世	Categoria:Morti nel 1418
分類:1420年過世	Categoria:Morti nel 1420
分類:1423年	Categoria:Eventi del 1423
分類:1425年	Categoria:Eventi del 1425
分類:1425年過世	Categoria:Morti nel 1425
分類:1427年	Categoria:Eventi del 1427
分類:1427年過世	Categoria:Morti nel 1427
分類:1428年過世	Categoria:Morti nel 1428
分類:1432年過世	Categoria:Morti nel 1432
分類:1438年	Categoria:Eventi del 1438
分類:1438年過世	Categoria:Morti nel 1438
分類:1439年過世	Categoria:Morti nel 1439
分類:1441年	Categoria:Eventi del 1441
分類:1442年	Categoria:Eventi del 1442
分類:1442年過世	Categoria:Morti nel 1442
分類:1444年	Categoria:Eventi del 1444
分類:1446年	Categoria:Eventi del 1446
分類:1446年過世	Categoria:Morti nel 1446
分類:1448年	Categoria:Eventi del 1448
分類:1448年過世	Categoria:Morti nel 1448
分類:1451年過世	Categoria:Morti nel 1451
分類:1452年過世	Categoria:Morti nel 1452
分類:1454年	Categoria:Eventi del 1454
分類:1455年	Categoria:Eventi del 1455
分類:1456年過世	Categoria:Morti nel 1456
分類:1459年	Categoria:Eventi del 1459
分類:1459年過世	Categoria:Morti nel 1459
分類:1461年	Categoria:Eventi del 1461
分類:1462年過世	Categoria:Morti nel 1462
分類:1464年過世	Categoria:Morti nel 1464
分類:1469年	Categoria:Eventi del 1469
分類:1473年過世	Categoria:Morti nel 1473
分類:1474年過世	Categoria:Morti nel 1474
分類:1477年	Categoria:Eventi del 1477
分類:1477年過世	Categoria:Morti nel 1477
分類:1478年過世	Categoria:Morti nel 1478
分類:1502年	Categoria:Eventi del 1502
分類:1482年過世	Categoria:Morti nel 1482
分類:1484年	Categoria:Eventi del 1484
分類:1485年	Categoria:Eventi del 1485
分類:1485年過世	Categoria:Morti nel 1485
分類:1487年	Categoria:Eventi del 1487
分類:1488年	Categoria:Eventi del 1488
分類:1489年	Categoria:Eventi del 1489
分類:1492年	Categoria:Eventi del 1492
分類:1493年過世	Categoria:Morti nel 1493
分類:1495年	Categoria:Eventi del 1495
分類:1505年過世	Categoria:Morti nel 1505
分類:1506年過世	Categoria:Morti nel 1506
分類:1509年過世	Categoria:Morti nel 1509
分類:1510年過世	Categoria:Morti nel 1510
分類:1513年過世	Categoria:Morti nel 1513
分類:1515年	Categoria:Eventi del 1515
分類:1515年過世	Categoria:Morti nel 1515
分類:1518年	Categoria:Eventi del 1518
分類:1518年過世	Categoria:Morti nel 1518
分類:1522年過世	Categoria:Morti nel 1522
分類:1523年過世	Categoria:Morti nel 1523
分類:1525年過世	Categoria:Morti nel 1525
分類:1527年過世	Categoria:Morti nel 1527
分類:1528年過世	Categoria:Morti nel 1528
分類:1530年過世	Categoria:Morti nel 1530
分類:1531年過世	Categoria:Morti nel 1531
分類:1533年	Categoria:Eventi del 1533
分類:1533年過世	Categoria:Morti nel 1533
分類:1535年	Categoria:Eventi del 1535
分類:1537年	Categoria:Eventi del 1537
分類:1537年過世	Categoria:Morti nel 1537
分類:1540年	Categoria:Eventi del 1540
分類:1540年過世	Categoria:Morti nel 1540
分類:1543年過世	Categoria:Morti nel 1543
分類:1546年	Categoria:Eventi del 1546
分類:1551年	Categoria:Eventi del 1551
分類:1552年	Categoria:Eventi del 1552
分類:1552年過世	Categoria:Morti nel 1552
分類:1555年	Categoria:Eventi del 1555
分類:1555年過世	Categoria:Morti nel 1555
分類:1559年過世	Categoria:Morti nel 1559
分類:1561年	Categoria:Eventi del 1561
分類:1563年	Categoria:Eventi del 1563
分類:1563年過世	Categoria:Morti nel 1563
分類:1566年	Categoria:Eventi del 1566
分類:1566年過世	Categoria:Morti nel 1566
分類:1569年	Categoria:Eventi del 1569
分類:1572年	Categoria:Eventi del 1572
分類:1572年過世	Categoria:Morti nel 1572
分類:1575年	Categoria:Eventi del 1575
分類:1578年	Categoria:Eventi del 1578
分類:1578年過世	Categoria:Morti nel 1578
分類:1580年	Categoria:Eventi del 1580
分類:1580年過世	Categoria:Morti nel 1580
分類:1582年	Categoria:Eventi del 1582
分類:1582年過世	Categoria:Morti nel 1582
分類:1584年過世	Categoria:Morti nel 1584
分類:1595年	Categoria:Eventi del 1595
分類:1599年過世	Categoria:Morti nel 1599
分類:1605年	Categoria:Eventi del 1605
分類:1605年過世	Categoria:Morti nel 1605
分類:1607年	Categoria:Eventi del 1607
分類:1607年過世	Categoria:Morti nel 1607
分類:1609年過世	Categoria:Morti nel 1609
分類:1611年	Categoria:Eventi del 1611
分類:1611年過世	Categoria:Morti nel 1611
分類:1615年	Categoria:Eventi del 1615
分類:1618年	Categoria:Eventi del 1618
分類:1618年過世	Categoria:Morti nel 1618
分類:1620年	Categoria:Eventi del 1620
分類:1620年過世	Categoria:Morti nel 1620
分類:1622年	Categoria:Eventi del 1622
分類:1624年	Categoria:Eventi del 1624
分類:1624年過世	Categoria:Morti nel 1624
分類:1626年	Categoria:Eventi del 1626
分類:1626年過世	Categoria:Morti nel 1626
分類:1629年	Categoria:Eventi del 1629
分類:1629年過世	Categoria:Morti nel 1629
分類:1631年	Categoria:Eventi del 1631
分類:1631年過世	Categoria:Morti nel 1631
分類:1633年	Categoria:Eventi del 1633
分類:1633年過世	Categoria:Morti nel 1633
分類:1635年	Categoria:Eventi del 1635
分類:1637年	Categoria:Eventi del 1637
分類:1638年過世	Categoria:Morti nel 1638
分類:1640年	Categoria:Eventi del 1640
分類:1640年過世	Categoria:Morti nel 1640
分類:1642年	Categoria:Eventi del 1642
分類:1642年過世	Categoria:Morti nel 1642
分類:1644年過世	Categoria:Morti nel 1644
分類:1649年	Categoria:Eventi del 1649
分類:1649年過世	Categoria:Morti nel 1649
分類:1652年	Categoria:Eventi del 1652
分類:1657年	Categoria:Eventi del 1657
分類:1659年	Categoria:Eventi del 1659
分類:1660年過世	Categoria:Morti nel 1660
分類:1665年	Categoria:Eventi del 1665
分類:1665年過世	Categoria:Morti nel 1665
分類:1666年過世	Categoria:Morti nel 1666
